,Store#,County,City,County#,Total_Sales_2016_Q1,Sales_Mean_2016_Q1,Total_Liters_2016_Q1,Avg_PPL_2016_Q1,Zip_Code,Avg_Liters_2016_Q1,Avg_Margin_2016_Q1,Predicted 2016 TotalSales
0,2106,Black Hawk,CEDAR FALLS,7.0,337804.05,274.860903173,22277.95,18.1268917819,50613,18.1082575846,5.24305939788,1443790.54367
1,2113,Webster,GOWRIE,94.0,21736.63,55.3094910941,1608.07,4.09178117048,50543,17.6292778384,5.32674300254,103822.065331
2,2130,Black Hawk,WATERLOO,7.0,306942.27,295.420856593,18172.75,17.4906159769,50703,17.0467624547,5.08378248316,1311514.56024
3,2152,Cerro Gordo,ROCKWELL,17.0,13752.24,44.7955700326,1143.52,3.72482084691,50469,14.4174980611,4.77133550489,64008.3915054
4,2178,Allamakee,WAUKON,3.0,58939.9,98.3971619366,4606.64,7.6905509182,52172,16.9488456952,5.17153589316,260925.481464
5,2190,Polk,DES MOINES,77.0,332979.03,105.707628571,16588.11,5.26606666667,50314,26.219991421,6.44266984127,1430076.97646
6,2191,Lee,KEOKUK,56.0,302592.88,203.082469799,19170.73,12.866261745,52632,18.95564845,5.72845637584,1297827.57352
7,2200,Sac,SAC CITY,81.0,55315.23,58.7834537726,4297.56,4.56701381509,50583,16.2740863317,5.77352816153,250561.060564
8,2228,Madison,WINTERSET,61.0,42398.57,63.2814477612,3492.63,5.21288059701,50273,17.9028756219,5.0248358209,188348.188434
9,2233,Dickinson,SPIRIT LAKE,30.0,56241.57,116.683755187,4333.13,8.98989626556,51360,20.547202134,6.28439834025,262051.196515
10,2238,Polk,ALTOONA,77.0,63272.07,596.906320755,3243.5,30.5990566038,50009,29.727821204,8.215,322719.430704
11,2248,Polk,DES MOINES,77.0,137416.93,138.385629406,6176.85,6.22039274924,50312,27.4955905022,6.95933534743,610580.36884
12,2285,Johnson,IOWA CITY,52.0,158700.11,270.357938671,7240.32,12.3344463373,52240,27.4625136789,7.53441226576,709494.55617
13,2290,Buena Vista,STORM LAKE,11.0,125731.51,49.7355656646,8347.23,3.30191060127,50588,18.8412549917,5.23516218354,541431.233354
14,2327,Adams,CORNING,2.0,21834.49,49.2877878104,1643.87,3.71076749436,50841,17.0246866602,5.35525959368,104357.188531
15,2353,Howard,CRESCO,45.0,76339.35,122.535072231,5998.4,9.62825040128,52136,15.3677497516,5.2767094703,336422.262581
16,2413,Dubuque,DUBUQUE,31.0,204038.87,189.8036,13122.15,12.2066511628,52001,17.9278077519,5.47635348837,878816.810499
17,2445,Pottawattamie,OAKLAND,78.0,15689.8,43.9490196078,1443.03,4.04210084034,51560,14.6191156463,4.75330532213,72146.3607217
18,2448,Warren,INDIANOLA,91.0,48545.69,49.8415708419,3182.02,3.26696098563,50125,17.2288515694,5.01936344969,213303.927108
19,2459,Guthrie,GUTHRIE CENTER,39.0,16320.74,66.0758704453,1362.32,5.51546558704,50115,14.5567399267,4.35761133603,71287.4909061
20,2460,,HAMPTON,,69206.03,87.6025696203,5430.43,6.87396202532,50441,17.0900807715,5.0422278481,302485.858506
21,2465,Dubuque,DUBUQUE,31.0,53182.55,69.0682467532,3326.1,4.31961038961,52003,22.5945553494,6.31411688312,247217.244512
22,2475,Kossuth,WEST BEND,55.0,30402.43,141.406651163,2772.77,12.8966046512,50597,15.2824097453,5.64502325581,148023.718577
23,2478,Polk,ALTOONA,77.0,47217.4,217.591705069,2404.0,11.0783410138,50009,26.5034715822,7.55101382488,238496.704536
24,2498,Fayette,ARLINGTON,33.0,6367.76,41.6193464052,555.31,3.62947712418,50606,13.9039215686,3.57464052288,20004.154621
25,2500,Story,AMES,85.0,329252.09,96.7819194591,21351.31,6.27610523222,50010,18.8191704809,5.04781893004,1399923.79749
26,2501,Story,AMES,85.0,332976.05,113.372846442,22874.07,7.78824310521,50010,19.4287829294,5.18835205993,1417869.60589
27,2502,Polk,ANKENY,77.0,234926.02,131.537525196,16692.37,9.34623180291,50021,19.6942244574,5.51150055991,1008196.80217
28,2505,Boone,BOONE,8.0,151934.45,107.907990057,11492.02,8.16194602273,50036,16.6688399154,4.67549715909,648384.371471
29,2506,Des Moines,BURLINGTON,29.0,314068.92,145.469624826,20787.69,9.62838814266,52601,18.6809025894,5.37678554887,1340957.82867
30,2507,Des Moines,BURLINGTON,29.0,61847.52,105.362044293,5078.8,8.65212947189,52601,15.030064087,4.09962521295,262204.872492
31,2508,Linn,CEDAR RAPIDS,57.0,203644.27,140.250874656,13655.49,9.40460743802,52405,26.4657885675,7.23450413223,894595.939044
32,2509,Linn,CEDAR RAPIDS,57.0,123632.78,136.309570011,10716.64,11.8154796031,52404,15.605353599,4.52931642778,529111.526
33,2512,Johnson,IOWA CITY,52.0,1050711.75,284.82291949,70102.4,19.0030902684,52240,20.6359850392,6.35196530225,4465272.8411
34,2513,Johnson,IOWA CITY,52.0,149791.31,90.3445778046,10520.09,6.3450482509,52240,17.0676213453,4.65605548854,638259.171842
35,2514,Linn,MARION,57.0,61560.7,154.287468672,6407.68,16.0593483709,50129,14.2565258384,3.88200501253,262220.20483
36,2515,Cerro Gordo,MASON CITY,17.0,260966.41,85.0330433366,19277.81,6.28146301727,50401,18.3289549101,5.29992179863,1114383.83921
37,2517,Jasper,NEWTON,50.0,160278.07,86.2173587951,12267.73,6.59910166756,50208,16.8292025923,4.71089833244,683232.090259
38,2518,Montgomery,RED OAK,69.0,78108.56,103.318201058,5741.41,7.59445767196,51566,17.6774006362,4.91988095238,339101.809723
39,2521,Polk,WEST DES MOINES,77.0,253886.88,127.967177419,16794.09,8.46476310484,50265,20.1052654062,5.25834677419,1085103.41247
40,2522,Dickinson,SPIRIT LAKE,30.0,173395.13,132.362694656,12709.07,9.70158015267,51360,18.0584247044,4.95541221374,742700.258136
41,2523,Appanoose,CENTERVILLE,4.0,91524.76,98.3080128894,6474.7,6.95456498389,52544,18.1011232162,4.90208378088,395235.127552
42,2524,Dubuque,DUBUQUE,31.0,247802.36,139.293063519,17348.41,9.75177627881,52001,18.5816057041,5.19116919618,1059319.61629
43,2527,Polk,DES MOINES,77.0,115591.86,93.3698384491,9638.05,7.78517770598,50315,16.7468456227,4.5881825525,493867.113283
44,2528,Polk,DES MOINES,77.0,233350.35,163.182062937,16142.4,11.2883916084,50315,18.3095799201,4.62787412587,993034.288111
45,2529,Linn,CEDAR RAPIDS,57.0,84940.69,68.1706982343,8170.16,6.55711075441,52405,15.092497898,3.95240770465,357104.336218
46,2532,Polk,DES MOINES,77.0,115993.15,114.95852329,9126.72,9.04531219029,50317,15.3210064184,4.42950445986,494469.484405
47,2535,Polk,WEST DES MOINES,77.0,125207.35,113.41245471,9454.93,8.56424818841,50265,17.9845582082,5.07104166667,539988.04302
48,2536,Polk,PLEASANT HILL,77.0,161300.14,114.478452803,11266.06,7.99578424414,50317,20.0790470108,5.49440028389,696588.762824
49,2538,Black Hawk,WATERLOO,7.0,164939.85,82.8011295181,11583.26,5.81488955823,50702,19.5533522252,4.86219879518,704150.493823
50,2539,Hardin,IOWA FALLS,42.0,147632.84,139.936341232,10741.94,10.1819336493,50126,18.7528812909,5.7090521327,642240.598257
51,2543,Wapello,OTTUWMA,90.0,168603.49,96.9542783209,11540.24,6.63613571018,52501,19.1019910868,4.58201840138,717014.519167
52,2544,Marshall,MARSHALLTOWN,64.0,342772.02,152.410858159,22956.7,10.2075144509,50158,17.8127011476,5.11794575367,1459626.38198
53,2545,Johnson,IOWA CITY,52.0,102829.3,64.3487484355,6689.98,4.18647058824,52245,20.7162866863,5.16776595745,444463.990049
54,2548,Polk,ALTOONA,77.0,216415.08,138.284396166,16483.76,10.5327539936,50009,17.4490820782,4.624485623,921151.313401
55,2549,Warren,INDIANOLA,91.0,174492.82,146.509504618,12336.99,10.3585138539,50125,16.9619865259,5.0995549958,749188.999863
56,2550,Clarke,OSCEOLA,20.0,41213.34,66.2593890675,3094.75,4.97548231511,50213,15.0955734191,4.60210610932,178714.008578
57,2551,Lucas,CHARITON,59.0,91213.98,108.073436019,7342.96,8.70018957346,50049,16.8366476247,4.77776066351,393431.733721
58,2552,Linn,CEDAR RAPIDS,57.0,256707.1,115.477777778,18274.7,8.22073774179,52404,18.255058426,4.85415654521,1092571.34011
59,2553,Union,CRESTON,88.0,75866.02,111.240498534,5415.3,7.94032258065,50801,16.4785400084,5.18571847507,332642.632742
60,2554,Scott,DAVENPORT,82.0,50434.54,108.929892009,4523.9,9.77084233261,52802,12.2606551476,4.14423326134,215043.320535
61,2555,Lee,KEOKUK,56.0,141712.31,148.234633891,9992.34,10.4522384937,52632,18.1814993026,5.09359832636,610802.435962
62,2556,Emmet,ESTHERVILLE,32.0,91203.94,78.1524764353,7098.35,6.08256212511,51334,17.1617386869,4.89631533847,393401.185355
63,2558,Henry,MOUNT PLEASANT,44.0,156730.02,154.566094675,10630.44,10.4836686391,52641,18.235474899,5.23643984221,675734.320675
64,2559,Monroe,ALBIA,68.0,24206.67,92.391870229,1981.0,7.56106870229,52531,15.7753053435,4.82770992366,110578.786569
65,2560,Linn,MARION,57.0,218335.21,119.243697433,15107.83,8.25113599126,52302,18.5093522275,5.20439650464,934359.425533
66,2561,Polk,DES MOINES,77.0,325127.17,128.002822835,20383.73,8.02509055118,50321,20.5214538875,5.27642519685,1385793.91415
67,2562,Webster,FORT DODGE,94.0,94229.41,183.683060429,8225.5,16.0341130604,50501,13.9619298246,4.47832358674,406476.526248
68,2564,Black Hawk,WATERLOO,7.0,117784.92,142.080723764,8957.6,10.8053075995,50701,15.9055069217,4.73330518697,506123.022393
69,2565,Clay,SPENCER,21.0,166847.54,61.6355892132,12674.7,4.68219431105,51301,18.1457617816,4.89517177687,712012.19152
70,2566,Marion,KNOXVILLE,63.0,73117.79,98.6744804318,5305.7,7.16018893387,50138,17.1419804318,4.4032928475,312306.891943
71,2567,Scott,DAVENPORT,82.0,100545.74,58.051812933,8199.97,4.73439376443,52806,15.4849183438,4.16441108545,424365.477642
72,2568,Linn,CEDAR RAPIDS,57.0,68966.63,85.7793905473,6056.89,7.53344527363,52402,15.3779661218,4.08797263682,291594.015369
73,2569,Linn,CEDAR RAPIDS,57.0,96059.65,63.9119427811,7027.46,4.67562208916,52402,16.5331383265,4.80348636061,412230.73257
74,2571,Black Hawk,WATERLOO,7.0,211600.93,176.48117598,15708.2,13.1010842369,50703,18.3828385758,5.22815679733,908513.104331
75,2572,Black Hawk,CEDAR FALLS,7.0,234774.87,63.8322104405,16309.08,4.43422512235,50613,18.8536299814,5.06765089723,1000460.45762
76,2573,Muscatine,MUSCATINE,70.0,268226.7,127.001278409,19055.91,9.02268465909,52761,20.0810748106,5.67228693182,1150323.39897
77,2575,Black Hawk,WATERLOO,7.0,58122.85,115.552385686,4708.6,9.36103379722,50702,15.5579522863,4.67681908549,252990.905819
78,2576,Buena Vista,STORM LAKE,11.0,106662.37,63.984625075,8009.46,4.80471505699,50588,17.8735587168,5.15658068386,460820.435497
79,2578,Floyd,CHARLES CITY,34.0,147781.41,153.778782518,11238.18,11.6942559834,50616,16.1004184629,4.80744016649,633957.87348
80,2579,Poweshiek,GRINNELL,79.0,67514.95,79.8049054374,4585.03,5.4196572104,50112,16.7346605876,4.77887706856,291836.171771
81,2582,Cerro Gordo,MASON CITY,17.0,170466.11,122.373374013,13191.99,9.47020100503,50401,18.2510230575,5.13241923905,732117.370608
82,2584,Lee,FORT MADISON,56.0,94158.15,115.531472393,6446.21,7.9094601227,52627,20.4168401987,6.21991411043,420891.455371
83,2585,Kossuth,ALGONA,55.0,139676.38,112.824216478,10784.84,8.71150242326,50511,17.4843038888,4.98700323102,600234.937251
84,2587,Polk,JOHNSTON,77.0,167692.5,57.4880013713,11528.2,3.95207404868,50131,19.5386560269,5.05532396298,716940.173393
85,2588,Linn,CEDAR RAPIDS,57.0,180371.58,124.738298755,11781.52,8.14766251729,52403,20.1202661694,5.59439834025,778231.514989
86,2590,Linn,CEDAR RAPIDS,57.0,298889.32,110.372717873,19083.9,7.04723042836,52402,19.4328441303,5.62522895126,1278301.48564
87,2591,Cass,ATLANTIC,15.0,133868.58,114.613510274,9970.7,8.53655821918,50022,17.6031684198,4.86113013699,574290.971462
88,2592,Marshall,MARSHALLTOWN,64.0,39138.81,87.1688418708,4163.65,9.27316258352,50158,14.5958521582,4.31138084633,168911.168116
89,2593,Carroll,CARROLL,14.0,343447.68,196.931009174,23204.3,13.3052178899,51401,18.180489911,5.28463302752,1465744.92738
90,2594,Woodbury,SIOUX CITY,97.0,191091.14,116.447982937,12382.81,7.54589274832,51106,18.3894900757,5.16421084704,818593.527146
91,2595,Crawford,DENISON,24.0,184729.87,147.783896,14200.37,11.360296,51442,18.4908361905,4.768488,789342.421609
92,2596,Wapello,OTTUMWA,90.0,37179.58,44.1562707838,3068.87,3.64473871734,52501,15.4010003111,3.9679216152,154272.150768
93,2597,Cherokee,CHEROKEE,18.0,40160.26,120.240299401,3157.4,9.45329341317,51012,16.0916937553,5.24754491018,183313.321529
94,2600,Mahaska,OSKALOOSA,62.0,40970.96,99.9291707317,3338.9,8.14365853659,52577,15.8083507549,4.73592682927,180640.035883
95,2601,Jefferson,FAIRFIELD,51.0,135871.39,132.17061284,9594.31,9.33298638132,52556,19.3037015935,5.23538910506,587126.253923
96,2602,Hamilton,WEBSTER CITY,40.0,92843.04,73.2778531965,6989.53,5.51659826361,50595,17.4532350509,4.45289660616,395309.985716
97,2603,Scott,BETTENDORF,82.0,295573.42,107.520341943,19085.35,6.94265187341,52722,21.3074396078,5.65811567843,1264606.23587
98,2604,Plymouth,LEMARS,75.0,130377.49,79.3050425791,9815.45,5.97046836983,51031,18.4865673155,4.72164841849,556834.007884
99,2605,Linn,CEDAR RAPIDS,57.0,192747.83,120.920846926,15037.04,9.43352572146,52402,18.3786759873,4.82974278545,822917.304256
100,2606,Humboldt,HUMBOLDT,46.0,103958.63,113.244694989,8314.57,9.05726579521,50548,16.7725272331,4.8887037037,448584.201269
101,2607,Page,SHENANDOAH,73.0,106452.13,110.887635417,7668.67,7.98819791667,51601,17.6093686756,4.99538541667,459736.813667
102,2609,Story,AMES,85.0,12380.85,49.9227822581,955.7,3.85362903226,50010,16.5078393817,4.4664516129,55023.3550406
103,2611,Wapello,OTTUMWA,90.0,94010.77,104.922734375,6964.71,7.77311383929,52501,18.4200444366,4.31540178571,399851.643998
104,2612,Dallas,PERRY,25.0,51773.27,74.3868821839,4478.05,6.43397988506,50220,15.2391030378,4.65708333333,224574.718474
105,2613,Pottawattamie,COUNCIL BLUFFS,78.0,242057.36,112.847254079,16639.3,7.75724941725,51501,18.511988234,4.79012121212,1029827.66274
106,2614,Scott,DAVENPORT,82.0,392226.28,150.335868149,25905.13,9.9291414335,52807,19.5164792112,5.10431199693,1668095.62818
107,2616,Clinton,CLINTON,23.0,369424.59,155.416318889,25729.79,10.8244804375,52732,18.7072943086,5.15462768195,1572815.76615
108,2618,Linn,CEDAR RAPIDS,57.0,73141.35,94.8655642023,6630.59,8.59998702983,52402,16.3962843555,4.17551232166,310662.539194
109,2619,Polk,WEST DES MOINES,77.0,292690.86,126.486974935,18457.19,7.97631374244,50266,20.8179366741,5.42834485739,1250479.03248
110,2620,Polk,WINDSOR HEIGHTS,77.0,172189.31,77.8784758028,11164.93,5.0497195839,50311,20.3545359325,5.58633649932,742122.284322
111,2621,Woodbury,SIOUX CITY,97.0,211032.4,125.241780415,14669.2,8.70575667656,51105,18.9296821393,5.13090801187,902966.625446
112,2622,Johnson,IOWA CITY,52.0,171119.44,131.630338462,10901.02,8.3854,52240,20.2971547619,5.57630769231,739098.526869
113,2623,Woodbury,SIOUX CITY,97.0,201433.01,86.082482906,13483.21,5.76205555556,51104,19.4624356939,5.16052564103,861352.286738
114,2624,Dubuque,DUBUQUE,31.0,200599.95,136.555445882,14135.93,9.62282505106,52002,19.9192864436,5.39252552757,862166.291597
115,2625,Scott,DAVENPORT,82.0,476439.16,214.708949977,30031.65,13.5338666066,52804,18.4813708449,5.11292474087,2025381.98991
116,2626,Polk,DES MOINES,77.0,215106.77,107.28517207,14599.12,7.28135660848,50311,19.5341802512,4.91203491272,917142.778322
117,2627,Polk,DES MOINES,77.0,204808.54,111.248527974,13247.52,7.19582835416,50310,18.6831526603,4.29983161325,867090.291512
118,2628,Hardin,ELDORA,42.0,37858.67,116.488215385,3275.75,10.0792307692,50627,13.2010095238,4.33661538462,164163.80193
119,2629,Pottawattamie,COUNCIL BLUFFS,78.0,382790.84,149.352649239,23250.99,9.0717869684,51503,19.4896810586,5.36053843153,1630595.30941
120,2630,Polk,WEST DES MOINES,77.0,58332.41,159.814821918,4291.25,11.7568493151,50266,16.822035225,5.2515890411,261166.412119
121,2633,Polk,DES MOINES,77.0,2443253.18,506.059067937,145604.25,30.1582953604,50320,20.9142197301,6.03919842585,10345252.3721
122,2635,Scott,DAVENPORT,82.0,209066.17,131.240533584,12810.2,8.04155681105,52807,21.3465630138,5.84598870056,901990.244895
123,2636,Polk,DES MOINES,77.0,137697.56,153.167474972,9176.83,10.2078197998,50317,17.1512940304,4.85578420467,591197.45059
124,2637,Scott,DAVENPORT,82.0,199669.53,129.235941748,15911.59,10.298763754,52804,16.2499243335,4.43345631068,848314.071034
125,2641,Pottawattamie,COUNCIL BLUFFS,78.0,72810.95,90.2242255266,5831.69,7.22638166047,51501,15.5392169706,3.52001239157,301604.376463
126,2642,Marion,PELLA,63.0,158368.58,120.067156937,9980.76,7.56691432904,50219,18.4771494458,5.36302501895,682604.971889
127,2643,Black Hawk,WATERLOO,7.0,153305.98,86.8097281993,8752.97,4.95638165345,50701,21.3009888502,5.63727633069,662914.600106
128,2644,Webster,FORT DODGE,94.0,289199.43,198.899195323,19901.25,13.6872420908,50501,18.5510767872,5.41922971114,1238382.411
129,2647,Linn,CEDAR RAPIDS,57.0,241311.79,110.744281781,15106.65,6.93283616338,52411,20.3769586675,5.44411656723,1033274.13755
130,2648,Polk,WEST DES MOINES,77.0,343369.75,124.274249005,20603.69,7.45699963807,50265,22.5974051312,5.96883821933,1469923.57775
131,2649,Dubuque,DUBUQUE,31.0,128500.31,75.7220447849,9796.14,5.7726222746,52001,17.2222001712,5.16126694166,553513.423358
132,2650,Shelby,HARLAN,83.0,126260.6,126.895075377,8694.3,8.73798994975,51537,18.6494527935,5.05779899497,544375.642294
133,2651,Bremer,WAVERLY,9.0,191155.87,98.737536157,14866.51,7.67898243802,50677,19.1924591357,5.15249483471,818805.366627
134,2652,Cerro Gordo,MASON CITY,17.0,111207.97,104.814297832,8992.88,8.4758529689,50401,16.8522216238,4.96174363808,479685.715101
135,2653,Washington,WASHINGTON,92.0,83399.61,91.9510584344,6392.81,7.04830209482,52353,18.8987171208,5.23541345094,364545.575274
136,2655,Page,CLARINDA,73.0,25290.33,100.758286853,2068.74,8.24199203187,51632,14.3918687156,4.68844621514,113991.220499
137,2656,Clayton,CORNING,22.0,20962.08,58.7173109244,1484.35,4.15784313725,51632,16.9628641457,5.2099719888,99336.4745774
138,2657,Taylor,BEDFORD,87.0,15307.3,39.9668407311,1226.45,3.20221932115,50833,16.4410680094,4.447154047,66857.4615074
139,2658,Ringgold,MOUNT AYR,80.0,10464.02,107.876494845,880.15,9.07371134021,50854,13.5836008837,4.64072164948,51297.557959
140,2660,Sioux,SIOUX CENTER,84.0,52246.46,79.7655877863,3488.0,5.32519083969,51250,16.971392948,5.15438167939,231354.753219
141,2661,O'Brien,SHELDON,71.0,75566.37,82.6765536105,6126.15,6.70257111597,51201,16.3907528394,4.57474835886,324255.268116
142,2662,Muscatine,MUSCATINE,70.0,103585.1,86.2490424646,7647.35,6.36748542881,52761,17.8317877959,4.67231473772,443405.416897
143,2663,Polk,URBANDALE,77.0,276396.86,163.74221564,17547.96,10.3957109005,50322,19.9653765301,5.65735189573,1185308.70353
144,2665,Dallas,WAUKEE,25.0,305851.47,153.385892678,17677.72,8.86545636911,50263,20.60628225,5.58982447342,1308182.44986
145,2666,Polk,ANKENY,77.0,260453.94,104.181576,15838.73,6.335492,50023,23.1129550903,6.231872,1122205.76106
146,2667,Woodbury,SIOUX CITY,97.0,30441.76,61.9995112016,2442.2,4.97393075356,51104,15.9636058578,4.76645621181,135002.300881
147,2668,Decatur,LEON,27.0,10564.6,72.8593103448,779.25,5.37413793103,50144,15.7514220033,5.19868965517,55910.9112498
148,2669,Wayne,CORYDON,93.0,19357.49,76.2105905512,1563.15,6.15413385827,50060,14.4844263217,5.1107480315,92460.2643423
149,2670,Johnson,CORALVILLE,52.0,613414.14,193.750518004,36970.45,11.6773373342,52241,19.4061335845,5.34849020846,2605186.05464
150,2671,Greene,JEFFERSON,37.0,63793.71,120.821420455,4479.67,8.48422348485,50129,17.4522059885,5.41848484848,284433.14503
151,2672,Madison,WINTERSET,61.0,67639.14,166.18953317,5575.9,13.7,50273,16.5695401895,5.11712530713,299945.256245
152,2806,Clinton,CLINTON,23.0,78706.47,100.905730769,6450.0,8.26923076923,52732,14.8760839438,4.38729487179,336257.73276
153,2835,Black Hawk,CEDAR FALLS,7.0,22675.76,98.5902608696,1840.5,8.00217391304,50613,15.789378882,5.62591304348,112858.154104
154,2836,Black Hawk,WATERLOO,7.0,4566.74,42.2846296296,356.74,3.30314814815,50703,17.9262081129,5.42296296296,31997.3834384
155,2837,Black Hawk,WATERLOO,7.0,14050.14,96.2338356164,1269.01,8.69184931507,50702,14.343444227,4.66726027397,66535.2224536
156,2838,Scott,DAVENPORT,82.0,11883.3,112.106603774,1005.75,9.48820754717,52806,16.7177133872,6.03339622642,72369.784477
157,2839,Scott,DAVENPORT,82.0,11597.18,124.700860215,939.75,10.1048387097,52804,15.0867844342,5.20591397849,62614.9316852
158,2840,Scott,BETTENDORF,82.0,23801.1,81.7907216495,2457.75,8.44587628866,52722,17.8898903616,5.50931271478,116574.968714
159,2841,Linn,CEDAR RAPIDS,57.0,22824.14,110.796796117,1893.36,9.19106796117,52403,15.7287055016,5.24213592233,109953.330463
160,2843,Linn,CEDAR RAPIDS,57.0,18957.2,46.9237623762,1628.26,4.03034653465,52402,15.5255083098,5.30705445545,91850.1241363
161,2844,Johnson,IOWA CITY,52.0,19832.94,107.205081081,1812.25,9.79594594595,52240,13.6755546976,4.5507027027,90228.4625608
162,2845,Pottawattamie,COUNCIL BLUFFS,78.0,4258.14,152.076428571,280.5,10.0178571429,51503,16.8155782313,5.44607142857,34161.2573784
163,2846,Linn,CEDAR RAPIDS,57.0,17116.11,67.6526086957,1330.86,5.26031620553,52404,16.6683154527,5.25197628458,84079.9640318
164,2847,Linn,MARION,57.0,7499.47,74.9947,595.24,5.9524,52302,17.1616,5.3938,45335.160326
165,2848,Polk,ANKENY,77.0,11367.4,113.674,820.0,8.2,50023,16.5856428571,5.1712,60360.7301284
166,2849,Polk,DES MOINES,77.0,8041.09,83.7613541667,530.62,5.52729166667,50320,19.0949702381,5.64041666667,50052.9699351
167,2850,Polk,DES MOINES,77.0,11966.94,77.2060645161,936.25,6.04032258065,50313,15.9344946237,4.93322580645,59312.8169235
168,2851,Webster,FORT DODGE,94.0,12707.72,102.481612903,1046.63,8.44056451613,50501,14.36109447,4.78241935484,61978.9623275
169,2852,Polk,DES MOINES,77.0,22130.31,106.395721154,1632.12,7.84673076923,50310,17.0189262821,5.31894230769,107200.851041
170,2853,Story,AMES,85.0,15778.16,105.187733333,1267.5,8.45,50014,15.3918698413,5.09453333333,78279.3049319
171,2854,Polk,URBANDALE,77.0,7441.17,55.9486466165,410.54,3.08676691729,50323,19.6861152882,5.3730075188,43492.8753751
172,3013,Davis,BLOOMFIELD,26.0,20817.32,55.6612834225,1716.25,4.58890374332,52537,14.3946409473,4.42673796791,90562.1847123
173,3041,Jasper,COLFAX,50.0,16786.98,56.332147651,1669.6,5.60268456376,50054,12.7755784596,3.6005704698,65207.3027394
174,3045,Hancock,BRITT,41.0,19203.82,76.5092430279,2044.25,8.14442231076,50423,12.4539840637,4.47784860558,86002.5095733
175,3054,Poweshiek,GRINNELL,79.0,25302.92,57.1172009029,1511.08,3.41101580135,50112,22.0838226916,6.23424379233,128247.004871
176,3056,Wright,CLARION,99.0,18650.96,72.5718287938,1511.75,5.88229571984,50525,14.9293274041,4.56758754864,83543.2144887
177,3065,Poweshiek,MONTEZUMA,79.0,14626.29,62.5055128205,1189.25,5.08226495726,50171,14.1457997558,4.03341880342,60462.9961015
178,3162,Muscatine,MUSCATINE,70.0,46323.73,83.4661801802,4243.75,7.6463963964,52761,13.2216585157,4.17956756757,197050.401817
179,3354,Scott,DAVENPORT,82.0,535381.86,624.716289382,36597.0,42.7036172695,52807,19.203002167,6.14117852975,2299155.9921
180,3385,Linn,CEDAR RAPIDS,57.0,812011.78,659.100470779,57201.0,46.4293831169,52402,18.55629329,5.94417207792,3466503.10812
181,3390,Dickinson,MILFORD,30.0,206247.57,141.265458904,14674.91,10.0513082192,51351,18.0231714775,5.16128767123,883739.474191
182,3393,Mitchell,RICEVILLE,66.0,6402.78,79.0466666667,608.25,7.50925925926,50466,13.9597178131,4.75567901235,34633.2618811
183,3400,Polk,DES MOINES,77.0,100765.67,141.128389356,6516.25,9.12640056022,50317,16.7481432573,4.09574229692,426665.85171
184,3403,Louisa,COLUMBUS JUNCTION,58.0,20098.61,42.8541791045,1391.42,2.9667803838,52738,17.6495786374,4.42714285714,86755.0387283
185,3417,Iowa,MARENGO,48.0,68230.36,74.4060632497,5943.07,6.48099236641,52301,13.7745371813,4.57941112323,293233.262089
186,3420,Polk,WINDSOR HEIGHTS,77.0,596063.0,791.584329349,41907.0,55.6533864542,50311,18.9769164611,6.40833997344,2564357.60817
187,3443,Pottawattamie,COUNCIL BLUFFS,78.0,87471.43,101.474976798,7670.14,8.89807424594,51503,14.8432169097,3.64354988399,365608.555218
188,3447,Woodbury,SIOUX CITY,97.0,431990.7,658.522408537,29519.0,44.9984756098,51106,17.6784494774,5.98492378049,1862168.29105
189,3456,Cerro Gordo,CLEAR LAKE,17.0,136717.57,77.768811149,9796.19,5.57234926052,50428,17.6405991657,4.97499431172,586112.201447
190,3461,Adair,STUART,1.0,30008.81,74.6487810945,2542.92,6.32567164179,50250,15.578724236,4.56472636816,131667.167258
191,3465,Guthrie,PANORA,39.0,19420.34,72.1945724907,1574.37,5.85267657993,50216,16.3877181802,4.90572490706,90390.0604878
192,3477,Pottawattamie,COUNCIL BLUFFS,78.0,274752.6,515.483302064,19545.0,36.669793621,51501,16.2572697221,5.86634146341,1193199.34709
193,3484,Cherokee,MARCUS,18.0,10315.35,64.8764150943,854.0,5.37106918239,51035,14.2991554358,4.64320754717,48921.2535081
194,3488,Jackson,BELLEVUE,49.0,45252.42,131.166434783,3317.25,9.6152173913,52031,14.9848750863,5.09907246377,203298.538983
195,3494,Black Hawk,WATERLOO,7.0,433832.28,618.876291013,32578.5,46.4743223966,50702,16.6003539162,5.70920114123,1867702.83054
196,3495,Jones,MONTICELLO,53.0,74215.43,34.5992680653,5843.03,2.72402331002,52310,15.3632723943,4.57762703963,316676.041099
197,3514,Webster,FORT DODGE,94.0,78137.29,114.235804094,5208.98,7.61546783626,50501,18.2768501114,5.65779239766,347118.755141
198,3521,Pottawattamie,COUNCIL BLUFFS,78.0,83915.72,282.544511785,4002.25,13.4755892256,51501,21.1632483566,7.1435016835,390196.378762
199,3524,Story,AMES,85.0,372240.72,570.04704441,30112.5,46.1140888208,50010,17.5432625975,5.9704287902,1610341.23987
200,3525,Washington,WASHINGTON,92.0,148021.9,149.971529889,9726.04,9.85414387031,52353,18.1682095817,5.10675785208,637289.324119
201,3528,Cerro Gordo,MASON CITY,17.0,31184.18,161.576062176,1863.6,9.65595854922,50401,17.6757223045,6.33761658031,157171.019462
